epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,8.036697238978773,0.24543835784285523,1.8709853206362044,0.46341249612737295
2,0.3972602543517252,0.05510383958905196,0.4648823074185022,0.19626875147839223
3,0.08029943141859694,0.041100420765886624,0.22594888506212193,0.16204252555843227
4,0.0673429755075101,0.016136298537993234,0.20569594582750908,0.10556566275594648
5,0.05996757280476697,0.029505759957900717,0.19634658285802628,0.14782142777088259
6,0.04146315300734411,0.021322275057804485,0.1659672478638073,0.12375919663709058
7,0.024003076818909976,0.01985033921404811,0.12767704476140007,0.11969724963765499
8,0.018729297409974872,0.016997107801851163,0.11205269779899332,0.10714930252841681
9,0.01855961672824714,0.016862027444068558,0.11262150146752133,0.10772210120662185
10,0.0186378459170819,0.016889267348615098,0.11323162997628877,0.10747844309599931
11,0.017947028514888278,0.01691872512321334,0.11053240554251799,0.10734799354036978
12,0.01769927375893276,0.016878658146712897,0.10853259545741695,0.10754323803688869
13,0.017527986328411304,0.01691264332818591,0.10908417698770466,0.10737061483308304
14,0.017613591191581485,0.016865999246985952,0.11015026945794658,0.10765780765901913
15,0.017717026322263345,0.016929702491553362,0.11047722449818628,0.10731193906019541
16,0.017028876515750836,0.016907083015303966,0.10694186593889347,0.10739309059933197
17,0.017355708293406005,0.016932616847728895,0.10877040504903403,0.10730317260854501
18,0.017593128416987593,0.01692161074847229,0.10873754249814545,0.10733796073631807
19,0.017531600542355967,0.016878338558368445,0.10840230904087488,0.1075454333227528
20,0.017752149362312012,0.016866238689250197,0.11140345593405916,0.1076548457391991
21,0.017437165645194864,0.01691629406649712,0.10950218967281945,0.10735663561042676
22,0.01747833471613524,0.016882922515765696,0.10903167341015127,0.1075155146481577
23,0.01731549085366844,0.016860339414974876,0.10890284641165039,0.10776898388035042
24,0.017465904002015965,0.016884929754517296,0.11008768929155409,0.10750331525221343
25,0.017370151171442305,0.016903877421474655,0.10845535209526266,0.1074066349913266
26,0.017563183606197845,0.01689899151544433,0.10954846043397884,0.10742843042720449
27,0.0176230492320602,0.016879815837630062,0.10967064144081914,0.10753544497588449
28,0.01738392319161408,0.016872152835438567,0.10896359114279336,0.10759342535714472
29,0.017212514740532155,0.01688486182800502,0.10849619460788779,0.10750372068694801
30,0.017682517635012954,0.01687833626623735,0.11029995133760458,0.10754545145044642
31,0.01747313076485333,0.016894308428380116,0.1095794290304184,0.10745165862820365
32,0.017629605930040378,0.01691020697909446,0.10993141127694951,0.10738031537818514
33,0.017463386472435786,0.016919092498411815,0.10967633478037876,0.10734670398649106
34,0.0172808968819035,0.016908958033958744,0.10871994101259294,0.10738537338646975
