epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,24.62565333301197,0.027822269301177857,3.006456104678542,0.13355328750967532
2,0.3768302666825491,0.07697258725036843,0.4664753474468409,0.25019414421547664
3,0.11166574314248591,0.06138890412416351,0.262595390953249,0.20678156631046465
4,0.06740990313966463,0.018289460901743018,0.20630508164166447,0.11462510661797577
5,0.04931891889407717,0.01716665785466687,0.17490755711064496,0.1068688521670938
6,0.035481544272748584,0.03850551202809543,0.1520368945340491,0.17109156905042097
7,0.028895175460884354,0.017818632092647786,0.1354018474877502,0.11203054567512948
8,0.027921923835789477,0.01972454759442293,0.13524515802561998,0.11822511501303326
9,0.025209619150569462,0.0175691456342123,0.12853324786127332,0.11075003830234656
10,0.023676309804786848,0.01577704930364081,0.12337976551906721,0.10145671902859256
11,0.02116352455494828,0.015761196560990273,0.12015521464198708,0.10377615757202835
12,0.02209659084474553,0.017670256867028132,0.12043367207958494,0.11066903838057643
13,0.01857483921588997,0.015093547250196505,0.110668628667007,0.10040574425950033
14,0.018818423554522328,0.018329734907028605,0.1121048134211645,0.11355355697289835
15,0.020018716943961866,0.02814680863213673,0.11459377232368412,0.1450984612776992
16,0.021428676337039557,0.01609002026879274,0.12000007289308687,0.10607409940453505
17,0.018660734472579734,0.014747915437186926,0.1123300214994881,0.09918414346510998
18,0.017337376099459248,0.016136925231511896,0.10863608166085498,0.10549414035086328
19,0.016528042466487994,0.01640634477305948,0.10543375108585228,0.10803789879833714
20,0.016099101591201048,0.016986756369276216,0.1036963480992994,0.10808182393343707
21,0.017235289678820008,0.018297253884654145,0.10698873778534777,0.11338838206583195
22,0.016669373187059484,0.012447030639296837,0.10510077922580333,0.09045610018772132
23,0.016418349175581763,0.013313680632591024,0.10468714044346461,0.0955126920945189
24,0.015966160805431385,0.013827928167520168,0.10192865541962116,0.09832185548677873
25,0.017631277332938282,0.013715890864056817,0.10986712277413561,0.09579161069031512
26,0.016119825877040122,0.013825149857875113,0.10382694127254707,0.09528472266170417
27,0.015784339030790826,0.01350589877880468,0.1031538688225945,0.09660562250609701
28,0.015208573628040725,0.01698492341831829,0.10136899258866727,0.1083485446451755
29,0.015383636880645106,0.014371796504137445,0.10142902734165872,0.09755128820179107
30,0.015415070747244138,0.013702720211825791,0.1005381856534896,0.09601363416914636
31,0.015213412237924964,0.013424024383506079,0.10083146246916405,0.09475041713830684
32,0.014717106198788932,0.012984825242380524,0.09856301241979278,0.09309608391608191
33,0.014474233781953238,0.012906478041231855,0.09798236003663889,0.09224689045872135
34,0.014604180501572304,0.013706723036251488,0.09889340074471502,0.09521251601561179
35,0.01411096550488386,0.01258444908155261,0.09546048739669603,0.09073386341333389
36,0.013928244897159176,0.0118693725209446,0.09605341285777838,0.08926607559571105
37,0.013481980449585028,0.012726333839923477,0.09392648209976787,0.09240325618437613
38,0.01317797804216958,0.012229022221144442,0.0937516611687833,0.09099198062991382
39,0.013012235141758834,0.010487246041078023,0.09216470491819222,0.08366737537058105
40,0.013489792525242498,0.011084465044881968,0.0949903237719295,0.08681082943182312
41,0.012753641516651358,0.010311725828447815,0.09188047839506397,0.08313961268475886
42,0.012556225936725413,0.01083770122253493,0.09051932164474592,0.08486026932907462
43,0.012733885459004399,0.01128230815620793,0.09228520102518123,0.08665823428595111
44,0.012214253446701153,0.01040711034131184,0.08875657775183152,0.08311206998115175
45,0.012587667221043621,0.012474565383060817,0.09098617847241108,0.09331303700972139
46,0.012300404318949654,0.010554342900406332,0.09021912136958328,0.0840037227904752
47,0.012185845565896275,0.011567363574793946,0.0896078131871885,0.08862990526001105
48,0.01245402441596808,0.010664196496599176,0.09020817984842547,0.08361666747246789
49,0.01257596855629131,0.01042023953050375,0.09159843838731098,0.08243533846144373
50,0.012572175313053173,0.010577187918768393,0.0912296028140075,0.08359986323207505
51,0.01287647794092667,0.011549722061454134,0.090983650735979,0.08809524528989185
52,0.012405405732942708,0.011719939644249637,0.0900796386558912,0.0885858421077889
53,0.012623735827878535,0.010721099067632849,0.09053580335669262,0.08393453583400348
54,0.01188430318619336,0.01078311660874649,0.08791126362806143,0.08561842447697893
55,0.011698079078122915,0.012023763961336587,0.0871823574233361,0.0903363727898187
56,0.011898708981614927,0.010603310603104281,0.08901827071390825,0.08366103699144799
57,0.01199245526819059,0.010646130233891448,0.08888193894455504,0.08336582922198799
58,0.011481936413454193,0.011357153856547807,0.08619592422447686,0.08665126338880161
59,0.012374728412457773,0.010826930644388279,0.0892046581783482,0.0850857107547785
60,0.011970864130899537,0.010352603674339557,0.08871531419593426,0.08248158828930909
61,0.011610600957684309,0.010770428657168976,0.08671861916254689,0.08451679268021708
62,0.011897822712796779,0.010691084445555336,0.08888119119185874,0.08442503526416165
63,0.011257990830261992,0.010529881681591162,0.08508027556450155,0.08355552069703291
64,0.011677184697829109,0.010417381001545696,0.0865121404158658,0.0829871967992979
65,0.011607922544163662,0.010483104986756036,0.087210474874893,0.08363004344121347
66,0.011687715229396831,0.010384876744940263,0.08718757315239337,0.08341401703795244
67,0.011694983464950261,0.010915884755077434,0.08643536690290966,0.08573383344023415
68,0.011750562035097011,0.010482015937552805,0.0870808126717065,0.0835503221172072
69,0.01142813390645153,0.010349149400654357,0.08595012597375233,0.08301143761207995
70,0.011717628674923704,0.010700470921391628,0.0863023596220525,0.08438213214222412
71,0.011354084724131687,0.010533996847238434,0.0852660573630593,0.08344981981239069
72,0.01067112927170472,0.010615602927456858,0.08364016583612086,0.08386637524384238
73,0.01180515207989558,0.010688130042693589,0.08706180457363343,0.08436907515320438
74,0.011438013589922294,0.010457523324097811,0.08589498312739056,0.0833152991053317
