epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,9.388587125129192,0.20562768005630344,2.1472754684740214,0.37239511412324255
2,0.4302815248238267,0.04283665685543736,0.5027172353719911,0.17940935615486311
3,0.14345960819879902,0.07883636040016286,0.2908956961901533,0.2450685431656328
4,0.06208304239564053,0.01888767992489908,0.1942223320884038,0.11308370707827864
5,0.052842237879700354,0.02735645220822935,0.1818120959346584,0.14287385541258507
6,0.03967991008263658,0.01994770000354179,0.1581480575480596,0.12083449792659398
7,0.03318225233482442,0.021679801526434214,0.14451809936573423,0.12618105249497497
8,0.02916683202079449,0.027460180647960564,0.1368557738633005,0.14307583739022606
9,0.02893190074110785,0.028836454532461836,0.1343172447455306,0.14673566100666824
10,0.024507336628417208,0.0241544430193862,0.1263039477057941,0.13294614605533267
11,0.023063168400734316,0.029289372600795865,0.12083720774103124,0.1470717126449335
12,0.021553016328152128,0.024726931845262937,0.11837311338218,0.13457841196106476
13,0.022068309875053295,0.025158446255022462,0.11951660544622361,0.1357665862273244
14,0.021476113762762306,0.02451749742437986,0.1175971219127071,0.13375838908176976
15,0.020153402129247065,0.020473548318756727,0.11280043543426448,0.12130913905148367
16,0.01922364138723808,0.018769430218137872,0.11170495282889603,0.11646137700497525
17,0.017915136789819364,0.021204853304254923,0.10831506839161506,0.12335275204725636
18,0.018412632492685477,0.01928440719499316,0.10764960152486001,0.11736170826027695
19,0.01683800882611814,0.01921052378828375,0.10448649880195815,0.11748605821896525
20,0.017734161533179776,0.014540102595047465,0.10622055907911945,0.1007843968648355
21,0.01908846366871613,0.022700535553028284,0.11035217412944244,0.1284862755065404
22,0.016701807734399984,0.019578606667883188,0.10287834630780132,0.11877596142511923
23,0.01651265161164638,0.01635737768148334,0.10219150082442209,0.10843790520742101
24,0.015096484654011226,0.018855315391245544,0.09883336488548015,0.11676119497968156
25,0.01559331139918423,0.01626892884270948,0.09960268737869135,0.1077705462725417
26,0.015531855579558605,0.01810426958881825,0.09884170996964275,0.1136533548820366
27,0.014497784531974357,0.014993511335653008,0.09572105360110468,0.1025416939727311
28,0.014386818311897769,0.016045982546163993,0.09522761418150982,0.10627512995479177
29,0.014403216829043062,0.021320014239008565,0.09367951729680457,0.12432706363282157
30,0.014326207333565155,0.020906692490126322,0.09489125603447342,0.12267749976475262
31,0.013229980333375057,0.016488668438300345,0.09130501334312156,0.10765484358789851
32,0.012643664254002682,0.015599653764980511,0.0884124125398931,0.10460565964718467
33,0.013912052901681767,0.01792755316924846,0.09305461968439391,0.1130283241133088
34,0.013687758980793089,0.014194819276917328,0.09211612727102543,0.0995382730387947
35,0.013484387319169306,0.013985416955016192,0.09195053764617384,0.09865176076593908
36,0.013457493555922675,0.01468248639020671,0.0913725178719757,0.10126095362803311
37,0.012901936287367206,0.01742909273440109,0.0899053501110902,0.11160873385887701
38,0.012755445748592375,0.01747766475383084,0.0902454776940449,0.11155847452797936
39,0.012367596460844137,0.014423387356608816,0.08800846477118189,0.10029239767384761
40,0.01221186308323494,0.016688051685980223,0.08728028359062065,0.1087978423509783
41,0.012160413260083528,0.016750908230693595,0.0878411567027676,0.1088688645114019
42,0.011676414085617181,0.014478946326173914,0.08613591031256611,0.10029917470749142
43,0.012148137765312057,0.014217795928922094,0.08762307442761896,0.09948331541517406
44,0.011292976542637868,0.015793446213621828,0.08304363070133323,0.10530713730066725
45,0.011841270675922987,0.014421163736254844,0.08612000730241991,0.1003735920323909
46,0.012140671989125837,0.016475903628014245,0.08587591759178682,0.10791609538990317
47,0.012048245542458012,0.015244884134351629,0.08803021971030957,0.1033850454734367
48,0.011423790236987707,0.016490744390678637,0.08500052883154938,0.1078959325708232
49,0.011828170489588018,0.015320382873048481,0.08602823263743951,0.10354719624936001
50,0.011329953802033589,0.015461008597924871,0.08327818652010599,0.10433612107073219
51,0.011831841787971097,0.015214986802594175,0.08636518887642418,0.10310245020296967
52,0.012623115264486751,0.01611320484628521,0.08917745290798276,0.10675675651980836
53,0.01130157467070812,0.01476754320568396,0.08409293263704329,0.10163815796953961
54,0.011449912815554665,0.014940541158927586,0.08517598115316842,0.1022990339155336
55,0.011959879702505673,0.015132314964984227,0.08507249841525431,0.10307036238966637
56,0.011096067195091886,0.014755854167912192,0.08324314983632917,0.10159235897573453
57,0.011903034010204717,0.014824818683227579,0.08518776748819082,0.10177933951315371
58,0.011733382049259946,0.014899194215252562,0.08678444220797592,0.10208238144812075
59,0.011669195556204251,0.015251382447562172,0.08451033029054444,0.1033686971490823
60,0.01162721737351473,0.014715629031212584,0.08570587569336328,0.10142021407780138
61,0.011328072156974064,0.014885695482993011,0.08389178763907681,0.10211348825866737
62,0.011493139419884432,0.014769712873526568,0.08429515759728713,0.10169174567009638
63,0.011889188553511898,0.014854034455945192,0.08433576636078353,0.10203157502760007
64,0.011163588390126204,0.014952500562355356,0.08255625723205667,0.10239944400139225
65,0.0117197034728656,0.014797515402213463,0.08618773429494928,0.10175740475793486
