epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,20.66911863178577,0.2933198434606797,2.5492603753197867,0.44176924731484196
2,0.5562695381101572,0.07493513818627293,0.5785061168670654,0.24283278082711834
3,0.1392718246354247,0.04457394783966152,0.2847790428152624,0.16702507582930143
4,0.06540375479268577,0.018051260794219946,0.20407221005772644,0.10790992313455823
5,0.03873961947998911,0.017675884650702637,0.15532326545355454,0.10896425356397729
6,0.03633022566448967,0.01755220358880312,0.1510810830233232,0.10251171801808848
7,0.029378174674117342,0.01626100196373798,0.1392733514702545,0.10564467210080376
8,0.02393839011495968,0.025734920280548516,0.12524959597947463,0.13926822347779266
9,0.02261768934721092,0.015552519118455885,0.12220986409007378,0.09728045029621342
10,0.025160173776577102,0.02381793227577042,0.1307528783015485,0.13393800641509895
11,0.020209716301200525,0.019452082133984524,0.11617739739845384,0.11988957619101386
12,0.019043142033635444,0.02182084843778233,0.1124844613615072,0.12773948145771696
13,0.01935316985789335,0.014715132527773536,0.1145112991276777,0.09949235775244467
14,0.017167162265417712,0.014639606974324986,0.10758870803522613,0.10008062026831722
15,0.017738055789948633,0.018846106589469006,0.10830093386038295,0.11811092895290344
16,0.017219713757622917,0.01571422708278067,0.10637143594476411,0.1055464894757958
17,0.016480332780277954,0.01463267955149938,0.10448081148120593,0.09978211088423569
18,0.017244656864764556,0.015003544460124417,0.10646360159482596,0.10214004122205275
19,0.0166610558879263,0.015920332146837968,0.10349788488082166,0.10559833917917393
20,0.015928603076147584,0.016037428810511616,0.10287175163907825,0.10418323194362576
21,0.015819393664879618,0.017775074187633442,0.1011977395190383,0.11388948884496371
22,0.01625275582356273,0.01393051021560529,0.10306225078285865,0.09744625737618898
23,0.015633161478447465,0.01260993150120146,0.10049794184149437,0.08900192711233883
24,0.015351663445526699,0.015814982050201595,0.09950030304350943,0.1053647390175578
25,0.014979766595335502,0.013442945956319624,0.09944434582624795,0.09517833323386515
26,0.014815638151792985,0.013226059342362968,0.09769340778296849,0.09553122173451371
27,0.014506861420594297,0.01334653182285846,0.09702848306804333,0.09532552986341956
28,0.014624252856340048,0.014940482795055176,0.096752367632569,0.10046916800716431
29,0.014289933940009126,0.01572182543431728,0.09583058421341878,0.10612508730540586
30,0.014217621285538629,0.014628110486221858,0.09557609074520615,0.10117382693688773
31,0.014179345592153522,0.013057887275917668,0.0953930734407227,0.09404298673614676
32,0.014649760474995622,0.015636454907578198,0.09639682660125337,0.10568352720597088
33,0.014651421124361595,0.013367317636580793,0.09800216177724443,0.09589346135542556
34,0.014363698773788956,0.01338360433733526,0.09616618157557721,0.0959721323763968
35,0.014472731242202363,0.011744454295189498,0.09629805203316347,0.0870723579805639
36,0.01396642397597151,0.01436469266240228,0.09365640798829636,0.10043223014981968
37,0.014329555255343329,0.01411101513056114,0.0960627095541864,0.09893650977965608
38,0.014258302658936888,0.013921694178625234,0.09706945805054791,0.09821733705345902
39,0.013700659755828246,0.013514482863050983,0.09276144696294136,0.0965533562541427
40,0.01374236849751675,0.012280935542707075,0.09355854642278744,0.09011052250338356
41,0.014202779989759877,0.012015302719545071,0.09471993788233343,0.08931698938193347
42,0.0135709016510057,0.01253239673796406,0.09262298026174869,0.09108520883196058
