epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,10.915774426964418,0.023538689678611835,1.8497222392191475,0.12405460471949302
2,0.16071858052085278,0.031235732024243054,0.3009371767834862,0.13190921604140732
3,0.06993722343419533,0.024227658985567488,0.20439184942879468,0.11734734635707761
4,0.045142812772931945,0.01573281220260484,0.16429474840238376,0.10571065073417238
5,0.03271088805550227,0.01587683906978812,0.14363344011583287,0.10575722554498468
6,0.025612644918389417,0.015546987504382765,0.12939515321013614,0.0990574722324521
7,0.02454609598284732,0.014509167063457907,0.12701636213477296,0.09760674421698594
8,0.022751487960151095,0.01315472984363225,0.12166850431130664,0.09374745016501955
9,0.023399310938676733,0.014127948219803246,0.12174603646513091,0.09832907041981201
10,0.02084364132399775,0.015197226806920915,0.11623308823418921,0.10207491521992959
11,0.017839455497589442,0.013727236847000673,0.10809009527468783,0.09189570466102648
12,0.019613751928523562,0.016426684230196574,0.11306326346316466,0.10805861408060247
13,0.018957129902241927,0.014737824267469161,0.11123883869641235,0.09999608521865419
14,0.017874567176029612,0.012661027186357778,0.10719761229218991,0.09160653801003764
15,0.01758439826108568,0.013996943774486868,0.10569330331733742,0.09697244018316269
16,0.017717780638881332,0.016128855384886266,0.10809631410675305,0.10649519534396731
17,0.016768112998650723,0.01540567390004958,0.10379586711294074,0.10452936589717865
18,0.017313746020166252,0.012822523260535287,0.10646111018102104,0.08924383447189961
19,0.017444714139804477,0.01257487447578306,0.10432023992379956,0.09077799532039106
20,0.01633246323354595,0.016560769621436752,0.10272859443700971,0.10794908586612417
21,0.015020026419643718,0.01272284500762697,0.09952955234590312,0.0923815328227587
22,0.015029229252708515,0.01759190942383995,0.09865313844262626,0.11213570914485238
23,0.015054051702396874,0.014339267698016541,0.09782691649786991,0.09984244802766595
24,0.014370796920091461,0.012349302643402057,0.09627654065168562,0.09225906250644321
25,0.013778794944138811,0.012345074309605705,0.09401513369493134,0.09144860039318889
26,0.013562108404523413,0.016730608156889922,0.0936575977519007,0.1097272416776862
27,0.013363796707817064,0.011585593456017578,0.09228181709368125,0.08893762390968228
28,0.012947799619471673,0.010824420315421317,0.09174901327115643,0.08398812493263197
29,0.013334624674777161,0.013035209629346024,0.09189790926736686,0.09325373650582369
30,0.013054024230536004,0.012237368323955654,0.09098504675496923,0.09254811026833275
31,0.012529249361003558,0.01514778264667377,0.09054829341476675,0.10222216843327214
32,0.011952924340583985,0.012730148002074277,0.08603862105556559,0.09421800208732116
33,0.011955958545073614,0.01018976566866656,0.08655441028646904,0.08040167829714531
