epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,21.211422794352703,0.22107899233476438,2.6653399640759723,0.4231830835342407
2,0.5013217198582122,0.04936338188265687,0.5251106093295466,0.18750400440906412
3,0.08715778909409388,0.018660495863921607,0.23068014644205379,0.10954023697483006
4,0.0615809499360502,0.035567130671063464,0.19094518198372837,0.1490544743502318
5,0.05429307375543605,0.017038972964927332,0.1859334572530783,0.10704914269162648
6,0.037445990648418186,0.019428723894838077,0.15601384630218482,0.11421373141790504
7,0.03272609105601478,0.030780779253413427,0.1448485085282463,0.1479180699853755
8,0.027491028042742238,0.015058639306408255,0.13511709897472454,0.0994923809793458
9,0.023698711256011605,0.01642442501580982,0.12734535524544244,0.10435206420830827
10,0.02176530040300692,0.014949248311346147,0.11973455257880421,0.09906750561586067
11,0.019667195078854362,0.027945166120111053,0.11535791345773794,0.13971507816172357
12,0.019747076782222373,0.015945510215946097,0.11378018534221589,0.10165610420170115
13,0.019173241378114627,0.01464832540768296,0.11349856924896423,0.0986787214208005
14,0.02067182037515191,0.021083054508068667,0.11560945769849296,0.11971562567041881
15,0.018614284093149552,0.014617975981933857,0.11367139758202977,0.0978483628870836
16,0.020072296606942108,0.021005481286947406,0.11602697852320565,0.1198510229587555
17,0.019192320559495175,0.01672154299414425,0.11358345264253525,0.10587965663689286
18,0.018690468802952918,0.014103772785903803,0.11180657198349127,0.09756250512688908
19,0.018669208368887535,0.012756972114986448,0.11217006869590321,0.09096515901497941
20,0.01798866552928576,0.01716604025395059,0.1107641309975816,0.10284690714594144
21,0.017088672309852067,0.012261371239463784,0.1064628312429681,0.08918134645739598
22,0.017594763598503014,0.013409483510611662,0.10781015798497123,0.0945700905216274
23,0.016004039397159706,0.0136607775548056,0.10257623835017506,0.09454303068011555
24,0.015423118407591082,0.01225824366365351,0.10039550891985147,0.08942236339868005
25,0.016152120388734835,0.013560089880405968,0.10363502457690316,0.09398913883896017
26,0.01565082018343976,0.018307534922192347,0.10237617721668067,0.11030779423108741
27,0.015346303945198989,0.011739977656293716,0.10023331832581053,0.08544529618611976
28,0.015269651830482026,0.013976963292529334,0.09932144583699802,0.09585846904943239
29,0.016440818014855203,0.01516317578950035,0.10514552574664258,0.09911271407088237
30,0.016704019495306876,0.014636455367861399,0.10486798050304572,0.098149954383053
31,0.015257894796447251,0.013175149086807201,0.0994467362285422,0.09230256480957146
32,0.015259824279612436,0.016762824159171155,0.09852416611041505,0.10597491620191887
33,0.0144397966837445,0.011313223968079286,0.09840482716171886,0.08474999188042398
34,0.014924077623592208,0.01342881622432328,0.098390857180277,0.09413070665366614
35,0.014236191870829168,0.013412924928229247,0.09573061595233484,0.09436448919239329
36,0.015481376699127329,0.011425238672588298,0.10054192149315398,0.08545439267781244
37,0.014387488805543119,0.010704139671496936,0.09713851408170054,0.08340968325066922
38,0.013189422668883214,0.012382135601408446,0.09131748638690089,0.09101838518434496
39,0.01239271999928898,0.01012196036667299,0.08984295090737815,0.07980482702824607
40,0.013559651236755017,0.012220246355925033,0.09372357107675114,0.08937404404825239
41,0.012883802310536844,0.011237498456195219,0.09061642586232756,0.08520003641719248
42,0.012538802164335982,0.011149593754045999,0.08937695148749092,0.08490256031057727
43,0.012385835573553277,0.01316155270854039,0.08950776066452551,0.09304222931612784
44,0.012600024623540453,0.014435024181408669,0.08947580150617197,0.09595496218595932
45,0.0131390307369395,0.010266375727951527,0.0898694555028178,0.07960009474807711
46,0.01246653577854363,0.010198403490401471,0.0886678959662541,0.08029726425658411
47,0.01246010125004731,0.013162846941111693,0.08784090410977506,0.09224109062507971
48,0.012687325614471785,0.009697251223416916,0.08983606269089178,0.07751778546553939
49,0.01210356331445253,0.015099821445434841,0.08709907653137518,0.10057936508708926
50,0.012892428086326716,0.009384444233641695,0.0901179272955218,0.07681228798716816
51,0.01317304504005768,0.009896170243676474,0.09194386017303498,0.08016468840303706
52,0.012547373325346757,0.010993302563455567,0.09012828555446083,0.08476256790445812
53,0.013079436531605811,0.011872341911961784,0.0910622343040122,0.08667933796323947
54,0.01268420728167501,0.010193730141522724,0.08908174986751696,0.07988455836007845
55,0.012456537941440988,0.012196214522109993,0.08799764602043378,0.08882408533523332
56,0.012254317353565853,0.01179740943515034,0.08724220685018137,0.08886603310481826
57,0.011867268165698448,0.009440890165852077,0.08588117092086103,0.07677908530875818
58,0.011277117486745595,0.01295304515246135,0.08388539372732083,0.09166583596770443
59,0.01127571839327439,0.009229069436664012,0.0830053715898206,0.07699404234316812
60,0.011185565344489421,0.010156697524127676,0.08294192508767588,0.08041549373918505
61,0.010891727698496736,0.009663315990300321,0.08134131040721655,0.07732196341254818
62,0.01125027096202484,0.011702953365200492,0.08411610883455307,0.08698093835542452
63,0.010843770480313049,0.01194901686550966,0.0815204336239507,0.08844616364187269
64,0.010763804523494487,0.013981607645305235,0.08046425257723172,0.09665487128407207
65,0.010341113091062623,0.010529300392563664,0.0794181998688192,0.08323507511348867
66,0.010700760462794442,0.010174971268470608,0.08042539777561498,0.08115350021355187
67,0.010201717842929661,0.010830946072046436,0.07861099080346264,0.08378527969566744
68,0.010291706901579238,0.011197279888524939,0.07867153386433666,0.08543609327344752
69,0.010303069438678198,0.010522945589427627,0.07907002440656717,0.08156856316239086
70,0.010496533172318159,0.010436639148019143,0.08070775314260976,0.08106758501102675
71,0.010098048836921161,0.00955678986858076,0.07739903199406097,0.07794403418231366
72,0.010189982973181973,0.009824101618532814,0.07896009942117971,0.07906549546255995
73,0.010248581054635322,0.010363190643378158,0.07903997911907994,0.08142514993895346
74,0.009743811485295097,0.009798023557818648,0.07635256326712739,0.07804664869361849
75,0.009963641651331807,0.009642220032748892,0.07777462028466856,0.07809913214018095
76,0.009681264051614097,0.010182136892160373,0.07730835016828756,0.08085096216023858
77,0.009968232595549223,0.01014867922596967,0.07723153134980522,0.0803112151907451
78,0.009664384198907656,0.009099020775574358,0.07668636361964214,0.07556990033655024
