epoch,train_loss,val_loss,train_dist_error,val_dist_error
1,22.249236721266527,0.2534231439377498,2.966826392886246,0.4750185569513191
2,0.3148655255205818,0.027859625357736662,0.42831394968929387,0.1275882456053808
3,0.08497039342729898,0.01964658140430896,0.22947644711334178,0.1153505799984469
4,0.06446186894436247,0.03402092942280822,0.20057998771179536,0.15955917117665114
5,0.07456104100965422,0.017580079768323206,0.21104796652290073,0.11026521360555899
6,0.05813871938642269,0.019344206631762312,0.19874812709709969,0.10661212431574331
7,0.027398371461549536,0.017487216004830542,0.13858115845383107,0.10961553732168328
8,0.02067004334485273,0.017537705174385056,0.11760818063221042,0.10837928526899189
9,0.0197820398621819,0.017549691501173,0.11537250405341734,0.11039737879651264
10,0.01885182951916375,0.017458157830880682,0.11407201898326096,0.10948781013778112
11,0.01945925879287541,0.01747635685775465,0.11539472736257086,0.10968512130304447
12,0.01929660234135419,0.017472571464599046,0.1154259465101753,0.10964776805592973
13,0.01878568415410705,0.01745544389270029,0.11269729760492503,0.10945259594512217
14,0.01900328623251788,0.01746261469585803,0.11449496203819647,0.10954103783785718
15,0.018881968422459684,0.01746245524619968,0.11362138585173548,0.10953918992026339
16,0.01899304443632505,0.017460644281315572,0.11452443825821709,0.10951783265014296
17,0.018787153815221468,0.01746837677958521,0.11374729559346165,0.1096043237928048
18,0.019194498887524232,0.017503682956171846,0.11517153103865324,0.10996912862490682
19,0.018889959746609116,0.017507585002453002,0.11420227323167534,0.11000976673173674
20,0.018844771897807693,0.017470314720808303,0.11358434227163502,0.10962476969054602
21,0.018979322983450977,0.017467566518094932,0.11308536930211173,0.10959563661836884
22,0.01857570374071499,0.017482239667109205,0.11338238233387371,0.10974122322010763
23,0.01888361211847545,0.017475079560598124,0.11305063951779126,0.10967248563916938
24,0.018884658171933223,0.017450383614784883,0.11452286808244798,0.10938264578580856
25,0.0186006712406477,0.017458153112782437,0.11337226430905639,0.1094877512275594
26,0.01914871693859977,0.017469950609849495,0.11437338645168628,0.10962097825645244
27,0.01907912923484892,0.017479461172903048,0.1150256594683287,0.10971492142642586
28,0.018951984435419077,0.017464670453003598,0.11403414825234755,0.1095643606145405
29,0.019491327976104422,0.017467503287621495,0.11514987326699763,0.10959497431238878
30,0.01898041735410988,0.017470772392613795,0.11426667428998503,0.10962950021607204
31,0.018770748290687353,0.017470850712321337,0.11406664637083222,0.10963029845536335
32,0.019044231759777878,0.017467728244520506,0.1153911752703781,0.10959734032744343
33,0.01903380325587835,0.017466136380957748,0.1155453488329881,0.10958041330275026
34,0.018751944357935285,0.01746698931601007,0.11379538271917083,0.1095895391210769
35,0.01929942115261134,0.01746590827745431,0.11509426531944418,0.10957794341358167
36,0.01863814369401896,0.017465979173707152,0.11342808314151256,0.1095787103459673
